,time,f,f2
31727,317.27,1.165,-0.00411320034403706
31728,317.28000000000003,1.4080000000000001,-0.003416383065469098
31729,317.29,1.1179999999999999,-0.002708255856939901
31730,317.3,0.33399999999999996,-0.0019888507899009644
31731,317.31,-0.48,-0.0012582017907414311
31732,317.32,-0.17600000000000002,-0.0005163446433523733
31733,317.33,0.868,0.00023668300856860558
31734,317.34000000000003,1.69,0.0010008416594781133
31735,317.35,1.819,0.001776089940212833
31736,317.36,0.812,0.00256238461648306
31737,317.37,-0.618,0.0033596805876292546
31738,317.38,-1.495,0.0041679308856544806
31739,317.39,-1.521,0.004987086674518748
31740,317.40000000000003,-0.745,0.005817097249710358
31741,317.41,0.193,0.006657910038084247
31742,317.42,0.502,0.007509470597976464
31743,317.43,0.18899999999999997,0.008371722619588184
31744,317.44,-0.18100000000000002,0.009244607925648185
31745,317.45,-0.22,0.010128066472346655
31746,317.46,0.304,0.01102203635054755
31747,317.47,0.993,0.011926453787275195
31748,317.48,1.348,0.012841253147480636
31749,317.49,1.436,0.013766366936082686
31750,317.5,1.446,0.014701725800290168
31751,317.51,1.652,0.015647258532201835
31752,317.52,1.8259999999999998,0.016602892071686637
31753,317.53000000000003,1.459,0.017568551509541397
31754,317.54,0.537,0.018544160090933515
31755,317.55,-0.581,0.019529639219119325
31756,317.56,-1.601,0.020524908459447322
31757,317.57,-2.195,0.021529885543641214
31758,317.58,-2.161,0.022544486374364906
31759,317.59000000000003,-1.709,0.023568625030069734
31760,317.6,-0.8290000000000001,0.024602213770123175
31761,317.61,0.261,0.02564516304022013
31762,317.62,1.216,0.026697381478075988
31763,317.63,1.788,0.027758775919403345
31764,317.64,1.892,0.028829251404169923
31765,317.65000000000003,1.943,0.029908711183139314
31766,317.66,1.955,0.03099705672469222
31767,317.67,1.8219999999999998,0.032094187721934064
31768,317.68,1.349,0.033200002100078896
31769,317.69,0.29100000000000004,0.034314396024119675
31770,317.7,-0.95,0.03543726390677682
31771,317.71,-1.965,0.03656849841672993
31772,317.72,-2.375,0.03770799048713014
31773,317.73,-1.939,0.038855629324390906
31774,317.74,-1.073,0.040011302417260364
31775,317.75,-0.321,0.0411748955461736
31776,317.76,0.191,0.04234629279288238
31777,317.77,0.331,0.04352537655036437
31778,317.78000000000003,0.204,0.0447120275330094
31779,317.79,0.314,0.045906124787083
31780,317.8,0.23,0.0471075457014667
31781,317.81,-0.439,0.04831616601867361
31782,317.82,-1.314,0.04953185984613906
31783,317.83,-1.896,0.050754499667784225
31784,317.84000000000003,-1.511,0.051983956355854954
31785,317.85,-0.511,0.05322009918303062
31786,317.86,0.24600000000000002,0.05446279583480541
31787,317.87,0.6779999999999999,0.05571191242213869
31788,317.88,0.998,0.05696731349437779
31789,317.89,1.2890000000000001,0.05822886205244371
31790,317.90000000000003,1.705,0.05949641956228758
31791,317.91,2.238,0.06076984596861113
31792,317.92,2.457,0.062048999708854025
31793,317.93,1.9709999999999999,0.06333373772743944
31794,317.94,0.494,0.06462391549028745
31795,317.95,-1.125,0.06591938699958322
31796,317.96,-1.839,0.06722000480881096
31797,317.97,-1.723,0.06852562003803864
31798,317.98,-0.897,0.06983608238946187
31799,317.99,-0.05,0.07115124016320497
31800,318.0,0.29100000000000004,0.07247094027337064
31801,318.01,0.205,0.0737950282643427
31802,318.02,-0.172,0.07512334832734108
31803,318.03000000000003,-0.657,0.07645574331721944
31804,318.04,-1.178,0.07779205476951506
31805,318.05,-1.141,0.0791321229177393
31806,318.06,-0.386,0.08047578671091099
31807,318.07,0.752,0.08182288383133342
31808,318.08,1.906,0.0831732507126069
31809,318.09000000000003,2.494,0.08452672255787909
31810,318.1,2.364,0.0858831333583326
31811,318.11,1.8359999999999999,0.08724231591190168
31812,318.12,1.621,0.0886041018422219
31813,318.13,1.433,0.08996832161781015
31814,318.14,0.8340000000000001,0.09133480457146592
31815,318.15000000000003,0.35,0.09270337891990232
31816,318.16,-0.34600000000000003,0.09407387178359705
31817,318.17,-0.898,0.09544610920686197
31818,318.18,-0.789,0.09681991617813135
31819,318.19,-1.004,0.09819511665046567
31820,318.2,-1.386,0.09957153356226722
31821,318.21,-1.252,0.10094898885820659
31822,318.22,-0.973,0.10232730351035502
31823,318.23,-0.581,0.10370629753952654
31824,318.24,0.048,0.10508579003681712
31825,318.25,0.23199999999999998,0.1064655991853477
31826,318.26,-0.22,0.10784554228220487
31827,318.27,-0.746,0.10922543576057349
31828,318.28000000000003,-0.982,0.1106050952120646
31829,318.29,-0.479,0.1119843354092311
31830,318.3,0.446,0.11336297032827013
31831,318.31,1.255,0.11474081317191
31832,318.32,1.85,0.11611767639247766
31833,318.33,2.075,0.11749337171514473
31834,318.34000000000003,2.298,0.11886771016134762
31835,318.35,2.542,0.12024050207238218
31836,318.36,2.58,0.12161155713316492
31837,318.37,2.16,0.1229806843961632
31838,318.38,0.9640000000000001,0.12434769230548608
31839,318.39,-0.23199999999999998,0.12571238872113918
31840,318.40000000000003,-0.804,0.12707458094343124
31841,318.41,-0.893,0.1284340757375404
31842,318.42,-0.8390000000000001,0.12979067935822708
31843,318.43,-1.052,0.13114419757469678
31844,318.44,-1.369,0.1324944356956061
31845,318.45,-1.2990000000000002,0.13384119859421129
31846,318.46,-0.647,0.135184290733652
31847,318.47,0.046,0.13652351619237452
31848,318.48,0.304,0.13785867868967955
31849,318.49,0.064,0.13918958161140407
31850,318.5,-0.638,0.14051602803572397
31851,318.51,-1.304,0.1418378207590791
31852,318.52,-1.88,0.14315476232221494
31853,318.53000000000003,-2.596,0.14446665503634082
31854,318.54,-3.233,0.14577330100939473
31855,318.55,-3.6069999999999998,0.14707450217242
31856,318.56,-3.657,0.14837006030604102
31857,318.57,-3.1830000000000003,0.149659777067043
31858,318.58,-2.3209999999999997,0.1509434540150444
31859,318.59000000000003,-1.296,0.15222089263926547
31860,318.6,0.083,0.15349189438538333
31861,318.61,1.6440000000000001,0.15475626068247406
31862,318.62,3.3960000000000004,0.15601379297003656
31863,318.63,4.84,0.15726429272509404
31864,318.64,5.099,0.15850756148936895
31865,318.65000000000003,4.367,0.15974340089653088
31866,318.66,2.9,0.1609716126995089
31867,318.67,1.304,0.16219199879786936
31868,318.68,0.11199999999999999,0.16340436126525054
31869,318.69,-0.48200000000000004,0.16460850237685468
31870,318.7,-0.579,0.1658042246369901
31871,318.71,-0.8390000000000001,0.1669913308066631
31872,318.72,-1.085,0.16816962393121176
31873,318.73,-1.26,0.16933890736798107
31874,318.74,-1.455,0.17049898481403256
31875,318.75,-1.0390000000000001,0.17164966033388948
31876,318.76,-0.204,0.17279073838730627
31877,318.77,0.823,0.17392202385706573
31878,318.78000000000003,2.002,0.17504332207679324
31879,318.79,2.448,0.17615443885879184
31880,318.8,2.222,0.1772551805218841
31881,318.81,2.036,0.1783453539192694
31882,318.82,2.0140000000000002,0.17942476646637928
31883,318.83,2.38,0.18049322616873642
31884,318.84000000000003,2.6260000000000003,0.1815505416498109
31885,318.85,2.155,0.18259652217886613
31886,318.86,1.273,0.18363097769879522
31887,318.87,0.191,0.18465371885394236
31888,318.88,-0.866,0.18566455701790144
31889,318.89,-1.6269999999999998,0.18666330432129513
31890,318.90000000000003,-1.91,0.1876497736795224
31891,318.91,-1.536,0.18862377882047748
31892,318.92,-0.767,0.18958513431222881
31893,318.93,-0.126,0.19053365559066318
31894,318.94,0.285,0.19146915898708178
31895,318.95,0.748,0.19239146175575084
31896,318.96,1.4569999999999999,0.19330038210139622
31897,318.97,2.256,0.19419573920664848
31898,318.98,2.638,0.1950773532594191
31899,318.99,2.3890000000000002,0.19594504548022051
31900,319.0,1.8019999999999998,0.19679863814941145
31901,319.01,1.281,0.19763795463437353
31902,319.02,0.902,0.1984628194166084
31903,319.03000000000003,0.5479999999999999,0.19927305811875823
31904,319.04,0.27699999999999997,0.20006849753153572
31905,319.05,0.063,0.20084896564057148
31906,319.06,-0.191,0.2016142916531627
31907,319.07,-0.6679999999999999,0.20236430602492977
31908,319.08,-1.073,0.20309884048636928
31909,319.09000000000003,-1.1179999999999999,0.20381772806930212
31910,319.1,-0.9640000000000001,0.20452080313321325
31911,319.11,-0.493,0.2052079013914789
31912,319.12,-0.087,0.20587885993747307
31913,319.13,0.14300000000000002,0.20653351727056143
31914,319.14,0.18899999999999997,0.20717171332195664
31915,319.15000000000003,-0.16699999999999998,0.20779328948045944
31916,319.16,-0.147,0.20839808861805548
31917,319.17,0.37,0.20898595511538168
31918,319.18,1.068,0.2095567348870448
31919,319.19,1.959,0.21011027540680677
31920,319.2,2.5860000000000003,0.21064642573260645
31921,319.21,2.5380000000000003,0.2111650365314391
31922,319.22,1.7469999999999999,0.21166596010407718
31923,319.23,0.499,0.21214905040962695
31924,319.24,-0.73,0.21261416308992487
31925,319.25,-1.396,0.21306115549376292
31926,319.26,-1.357,0.21348988670094274
31927,319.27,-1.033,0.21390021754615496
31928,319.28000000000003,-0.703,0.21429201064267556
31929,319.29,-0.46399999999999997,0.21466513040588328
31930,319.3,-0.319,0.21501944307658585
31931,319.31,-0.10300000000000001,0.21535481674415563
31932,319.32,0.17300000000000001,0.21567112136947444
31933,319.33,0.665,0.2159682288076731
31934,319.34000000000003,1.5390000000000001,0.21624601283067502
31935,319.35,2.4930000000000003,0.21650434914953193
31936,319.36,3.053,0.21674311543654748
31937,319.37,2.4659999999999997,0.21696219134719263
31938,319.38,0.861,0.21716145854179958
31939,319.39,-0.802,0.2173408007070408
31940,319.40000000000003,-1.8980000000000001,0.21750010357717767
31941,319.41,-1.952,0.2176392549550883
31942,319.42,-1.344,0.21775814473306065
31943,319.43,-0.7140000000000001,0.21785666491335332
31944,319.44,-0.12,0.21793470962851713
31945,319.45,0.382,0.2179921751614773
31946,319.46,0.602,0.2180289599653703
31947,319.47,0.575,0.21804496468313317
31948,319.48,0.62,0.21804009216684175
31949,319.49,0.6940000000000001,0.21801424749679477
31950,319.5,0.644,0.2179673380003401
31951,319.51,0.376,0.2178992732704407
31952,319.52,-0.35100000000000003,0.21780996518397536
31953,319.53000000000003,-1.625,0.21769932791977298
31954,319.54,-3.0589999999999997,0.21756727797637856
31955,319.55,-3.795,0.21741373418954157
31956,319.56,-3.3939999999999997,0.21723861774943157
31957,319.57,-2.138,0.2170418522175738
31958,319.58,-0.495,0.21682336354349843
31959,319.59000000000003,0.973,0.21658308008111163
31960,319.6,1.713,0.21632093260477214
31961,319.61,1.6680000000000001,0.2160368543250795
31962,319.62,1.195,0.21573078090436637
31963,319.63,0.5329999999999999,0.2154026504718971
31964,319.64,-0.025,0.21505240363876532
31965,319.65000000000003,-0.514,0.21467998351248566
31966,319.66,-1.2790000000000001,0.2142853357112865
31967,319.67,-1.944,0.21386840837809185
31968,319.68,-1.7269999999999999,0.21342915219419223
31969,319.69,-0.264,0.2129675203926058
31970,319.7,1.925,0.2124834687711199
31971,319.71,3.85,0.2119769557050194
31972,319.72,4.479,0.21144794215948992
31973,319.73,3.509,0.21089639170170474
31974,319.74,1.9509999999999998,0.2103222705125786
31975,319.75,0.41,0.20972554739820207
31976,319.76,-0.657,0.20910619380094098
31977,319.77,-0.857,0.2084641838102057
31978,319.78000000000003,-0.743,0.2077994941728877
31979,319.79,-0.695,0.20711210430345806
31980,319.8,-0.537,0.20640199629372913
31981,319.81,0.0,0.20566915492227344
31982,319.82,0.28,0.2049135676635041
31983,319.83,-0.158,0.20413522469640813
31984,319.84000000000003,-1.176,0.2033341189129365
31985,319.85,-2.526,0.20251024592603928
31986,319.86,-3.2260000000000004,0.20166360407736206
31987,319.87,-3.085,0.20079419444458038
31988,319.88,-2.2969999999999997,0.1999020208483864
31989,319.89,-1.126,0.19898708985911975
31990,319.90000000000003,-0.41100000000000003,0.19804941080304062
31991,319.91,-0.146,0.19708899576824634
31992,319.92,-0.045,0.1961058596102262
31993,319.93,0.163,0.19510001995705764
31994,319.94,0.5379999999999999,0.19407149721423733
31995,319.95,0.33,0.1930203145691498
31996,319.96,-0.607,0.19194649799517152
31997,319.97,-1.6840000000000002,0.19085007625540662
31998,319.98,-2.178,0.1897310809060544
31999,319.99,-1.454,0.18858954629941252
32000,320.0,0.013999999999999999,0.18742550958650273
32001,320.01,1.495,0.18623901071933371
32002,320.02,2.693,0.18503009245278412
32003,320.03000000000003,3.054,0.18379880034611884
32004,320.04,2.83,0.18254518276412623
32005,320.05,2.387,0.18126929087788546
32006,320.06,1.425,0.17997117866515322
32007,320.07,0.499,0.17865090291037755
32008,320.08,-0.133,0.17730852320433432
32009,320.09000000000003,-0.679,0.17594410194338217
32010,320.1,-0.929,0.1745577043283464
32011,320.11,-1.42,0.17314939836301613
32012,320.12,-2.146,0.17171925485226724
32013,320.13,-2.48,0.17026734739980443
32014,320.14,-2.545,0.16879375240552144
32015,320.15000000000003,-2.275,0.16729854906248454
32016,320.16,-1.847,0.1657818193535312
32017,320.17,-1.939,0.16424364804748806
32018,320.18,-2.67,0.1626841226950142
32019,320.19,-3.153,0.1611033336240544
32020,320.2,-2.6910000000000003,0.15950137393491629
32021,320.21,-1.56,0.15787833949496655
32022,320.22,-0.023,0.1562343289329433
32023,320.23,1.005,0.15456944363288994
32024,320.24,0.965,0.15288378772770717
32025,320.25,0.306,0.15117746809232369
32026,320.26,-1.083,0.1494505943364881
32027,320.27,-2.2569999999999997,0.1477032787971804
32028,320.28000000000003,-2.162,0.14593563653064348
32029,320.29,-1.449,0.1441477853040363
32030,320.3,-0.361,0.1423398455867058
32031,320.31,0.932,0.14051194054108584
32032,320.32,1.921,0.13866419601321434
32033,320.33,2.436,0.13679674052287627
32034,320.34000000000003,2.0269999999999997,0.13490970525336843
32035,320.35,1.1159999999999999,0.1330032240408917
32036,320.36,0.379,0.1310774333635666
32037,320.37,0.017,0.12913247233007674
32038,320.38,0.493,0.12716848266793934
32039,320.39,1.11,0.12518560871140472
32040,320.40000000000003,1.286,0.12318399738898501
32041,320.41,1.209,0.1211637982106142
32042,320.42,0.904,0.11912516325443723
32043,320.43,1.43,0.11706824715323873
32044,320.44,3.48,0.11499320708049754
32045,320.45,6.1739999999999995,0.1129002027360837
32046,320.46,7.98,0.11078939633159202
32047,320.47,7.852,0.10866095257530796
32048,320.48,6.053999999999999,0.10651503865682255
32049,320.49,3.42,0.10435182423128353
32050,320.5,1.038,0.1021714814032898
32051,320.51,-0.228,0.09997418471043218
32052,320.52,-0.675,0.09776011110648186
32053,320.53000000000003,-0.711,0.09552943994422637
32054,320.54,-0.5770000000000001,0.09328235295795208
32055,320.55,-0.997,0.09101903424558634
32056,320.56,-1.821,0.08873967025048812
32057,320.57,-2.2,0.08644444974289545
32058,320.58,-2.026,0.08413356380103276
32059,320.59000000000003,-1.575,0.08180720579187695
32060,320.6,-0.945,0.07946557135158751
32061,320.61,-0.475,0.0771088583655979
32062,320.62,-0.41100000000000003,0.07473726694837701
32063,320.63,-0.3,0.07235099942285994
32064,320.64,-0.532,0.06995026029954511
32065,320.65000000000003,-1.595,0.06753525625527323
32066,320.66,-2.7710000000000004,0.06510619611167445
32067,320.67,-3.555,0.06266329081330002
32068,320.68,-3.8110000000000004,0.060206753405433244
32069,320.69,-3.998,0.05773679901158402
32070,320.7,-4.586,0.055253644810669855
32071,320.71,-4.66,0.05275751001388818
32072,320.72,-3.4930000000000003,0.050248615841276933
32073,320.73,-1.6159999999999999,0.04772718549797483
32074,320.74,-0.034,0.04519344415017512
32075,320.75,0.466,0.0426476189007815
32076,320.76,0.563,0.04008993876476674
32077,320.77,0.79,0.03752063464424083
32078,320.78000000000003,0.6459999999999999,0.03493993930322326
32079,320.79,0.198,0.032348087342134235
32080,320.8,-0.456,0.029745315171994635
32081,320.81,-0.536,0.027131860988351075
32082,320.82,-0.065,0.024507964744919234
32083,320.83,-0.159,0.021873868126954802
32084,320.84000000000003,-0.6559999999999999,0.01922981452434891
32085,320.85,-1.4269999999999998,0.01657604900446219
32086,320.86,-1.811,0.0139128182846886
32087,320.87,-1.121,0.011240370704759918
32088,320.88,-0.07400000000000001,0.0085589561987921
32089,320.89,0.545,0.005868826267079742
32090,320.90000000000003,0.213,0.0031702339476349373
32091,320.91,-0.514,0.0004634337874849237
32092,320.92,-0.578,-0.00225131818627955
32093,320.93,-0.132,-0.004973764495690426
32094,320.94,0.217,-0.007703646241328244
32095,320.95,0.217,-0.01044070313197898
32096,320.96,0.018000000000000002,-0.013184673514520018
32097,320.97,-0.127,-0.01593529440402852
32098,320.98,-0.287,-0.018692301514115606
32099,320.99,-0.48100000000000004,-0.021455429287471354
32100,321.0,-0.617,-0.024224410926627308
32101,321.01,-0.28800000000000003,-0.02699897842492849
32102,321.02,0.871,-0.029778862597703792
32103,321.03000000000003,2.44,-0.03256379311364688
32104,321.04,3.825,-0.035353498526386806
32105,321.05,4.184,-0.03814770630625408
32106,321.06,2.8339999999999996,-0.04094614287223664
32107,321.07,0.444,-0.043748533624115904
32108,321.08,-1.7819999999999998,-0.04655460297478964
32109,321.09000000000003,-2.9739999999999998,-0.04936407438276513
32110,321.1,-2.694,-0.05217667038482688
32111,321.11,-1.649,-0.05499211262887083
32112,321.12,-0.934,-0.057810121906903045
32113,321.13,-0.6559999999999999,-0.06063041818819559
32114,321.14,-0.16,-0.06345272065259822
32115,321.15000000000003,1.159,-0.06627674772399805
32116,321.16,2.593,-0.06910221710392761
32117,321.17,2.909,-0.07192884580531178
32118,321.18,2.0909999999999997,-0.07475635018635263
32119,321.19,0.621,-0.07758444598454439
32120,321.2,-0.706,-0.08041284835082008
32121,321.21,-1.0090000000000001,-0.08324127188381514
32122,321.22,-0.7170000000000001,-0.08606943066425587
32123,321.23,-0.46799999999999997,-0.08889703828945728
32124,321.24,-0.424,-0.09172380790793055
32125,321.25,-0.757,-0.0945494522540975
32126,321.26,-1.399,-0.09737368368310306
32127,321.27,-2.47,-0.10019621420572201
32128,321.28000000000003,-3.333,-0.10301675552335898
32129,321.29,-3.32,-0.10583501906313121
32130,321.3,-2.6860000000000004,-0.10865071601303435
32131,321.31,-1.472,-0.11146355735718416
32132,321.32,-0.35200000000000004,-0.11427325391112741
32133,321.33,0.011000000000000001,-0.11707951635722413
32134,321.34000000000003,-0.133,-0.11988205528008589
32135,321.35,-0.301,-0.12268058120207637
32136,321.36,-0.040999999999999995,-0.12547480461886018
32137,321.37,0.304,-0.12826443603500115
32138,321.38,0.39399999999999996,-0.13104918599960336
32139,321.39,0.442,-0.13382876514198738
32140,321.40000000000003,0.493,-0.13660288420740163
32141,321.41,0.44,-0.13937125409276052
32142,321.42,0.248,-0.14213358588240632
32143,321.43,-0.045,-0.14488959088388587
32144,321.44,-0.7290000000000001,-0.1476389806637465
32145,321.45,-1.751,-0.15038146708333386
32146,321.46,-2.602,-0.15311676233459548
32147,321.47,-2.948,-0.15584457897588389
32148,321.48,-2.339,-0.15856462996775225
32149,321.49,-1.119,-0.16127662870873438
32150,321.5,-0.071,-0.16398028907111645
32151,321.51,0.67,-0.16667532543667843
32152,321.52,1.111,-0.16936145273241676
32153,321.53000000000003,1.911,-0.17203838646622716
32154,321.54,3.565,-0.1747058427625605
32155,321.55,5.325,-0.17736353839802954
32156,321.56,6.101,-0.18001119083697287
32157,321.57,5.441,-0.18264851826696746
32158,321.58,3.886,-0.18527523963428355
32159,321.59000000000003,2.0540000000000003,-0.18789107467928035
32160,321.6,0.42200000000000004,-0.19049574397173363
32161,321.61,-0.92,-0.19308896894609437
32162,321.62,-1.871,-0.19567047193666764
32163,321.63,-1.91,-0.19823997621271586
32164,321.64,-1.1420000000000001,-0.20079720601347043
32165,321.65000000000003,0.284,-0.20334188658305913
32166,321.66,1.979,-0.20587374420532886
32167,321.67,3.283,-0.20839250623857847
32168,321.68,3.682,-0.21089790115017604
32169,321.69,3.109,-0.2133896585510734
32170,321.7,2.251,-0.21586750923020157
32171,321.71,1.314,-0.21833118518874403
32172,321.72,0.563,-0.2207804196742923
32173,321.73,-0.141,-0.22321494721486335
32174,321.74,-1.091,-0.22563450365278834
32175,321.75,-1.8319999999999999,-0.22803882617845925
32176,321.76,-2.513,-0.23042765336393103
32177,321.77,-3.102,-0.23280072519637687
32178,321.78000000000003,-3.112,-0.23515778311138746
32179,321.79,-2.3680000000000003,-0.23749857002611244
32180,321.8,-1.2690000000000001,-0.2398228303722402
32181,321.81,-0.332,-0.24213031012880698
32182,321.82,0.10400000000000001,-0.2444207568548354
32183,321.83,-0.094,-0.24669391972179555
32184,321.84000000000003,-0.19,-0.24894954954588333
32185,321.85,0.092,-0.2511873988201135
32186,321.86,0.551,-0.25340722174621877
32187,321.87,1.348,-0.2556087742663583
32188,321.88,2.055,-0.2577918140946206
32189,321.89,2.316,-0.25995610074832554
32190,321.90000000000003,2.352,-0.26210139557911355
32191,321.91,1.8840000000000001,-0.26422746180382617
32192,321.92,0.872,-0.26633406453516295
32193,321.93,-0.341,-0.2684209708121187
32194,321.94,-1.77,-0.27048794963019485
32195,321.95,-2.636,-0.2725347719713742
32196,321.96,-2.72,-0.27456121083386786
32197,321.97,-2.522,-0.2765670412616158
32198,321.98,-1.49,-0.2785520403735444
32199,321.99,-0.065,-0.28051598739257944
32200,322.0,0.9109999999999999,-0.2824586636743999
32201,322.01,1.595,-0.28437985273594135
32202,322.02,1.818,-0.2862793402836331
32203,322.03000000000003,1.59,-0.2881569142413731
32204,322.04,1.08,-0.2900123647782335
32205,322.05,0.28800000000000003,-0.2918454843358929
32206,322.06,-0.426,-0.29365606765578783
32207,322.07,-0.523,-0.2954439118059909
32208,322.08,0.07200000000000001,-0.2972088162077942
32209,322.09000000000003,0.9890000000000001,-0.2989505826620106
32210,322.1,1.835,-0.30066901537498103
32211,322.11,2.272,-0.3023639209842812
32212,322.12,2.688,-0.30403510858413324
32213,322.13,3.313,-0.3056823897505088
32214,322.14,3.7039999999999997,-0.3073055785659261
32215,322.15000000000003,3.6839999999999997,-0.30890449164393635
32216,322.16,2.7239999999999998,-0.3104789481532922
32217,322.17,0.973,-0.3120287698418011
32218,322.18,-0.5529999999999999,-0.31355378105985127
32219,322.19,-1.8019999999999998,-0.315053808783619
32220,322.2,-2.736,-0.3165286826379395
32221,322.21,-3.154,-0.3179782349188495
32222,322.22,-3.3989999999999996,-0.3194023006157928
32223,322.23,-3.285,-0.3208007174334877
32224,322.24,-2.404,-0.3221733258134482
32225,322.25,-0.988,-0.3235199689551652
32226,322.26,0.518,-0.32484049283693167
32227,322.27,1.492,-0.3261347462363252
32228,322.28000000000003,1.546,-0.32740258075032497
32229,322.29,1.051,-0.32864385081507874
32230,322.3,0.151,-0.3298584137253049
32231,322.31,-0.993,-0.33104612965333213
32232,322.32,-1.9080000000000001,-0.33220686166777014
32233,322.33,-2.327,-0.33334047575181397
32234,322.34000000000003,-2.013,-0.33444684082117204
32235,322.35,-1.588,-0.3355258287416235
32236,322.36,-1.834,-0.33657731434619265
32237,322.37,-2.52,-0.33760117545194723
32238,322.38,-2.8680000000000003,-0.3385972928764119
32239,322.39,-2.334,-0.33956555045359604
32240,322.40000000000003,-1.023,-0.34050583504963405
32241,322.41,0.7140000000000001,-0.34141803657803543
32242,322.42,2.013,-0.3423020480145408
32243,322.43,2.5540000000000003,-0.34315776541158594
32244,322.44,2.648,-0.3439850879123654
32245,322.45,2.104,-0.34478391776449835
32246,322.46,1.13,-0.3455541603332921
32247,322.47,0.284,-0.34629572411460346
32248,322.48,-0.23800000000000002,-0.3470085207472931
32249,322.49,-0.722,-0.3476924650252724
32250,322.5,-1.374,-0.34834747490914186
32251,322.51,-1.8319999999999999,-0.348973471537417
32252,322.52,-1.777,-0.34957037923734224
32253,322.53000000000003,-1.053,-0.35013812553528983
32254,322.54,0.28800000000000003,-0.35067664116674035
32255,322.55,1.554,-0.35118586008584873
32256,322.56,2.353,-0.3516657194745882
32257,322.57,2.927,-0.35211615975147276
32258,322.58,3.1519999999999997,-0.3525371245798584
32259,322.59000000000003,3.241,-0.35292856087582164
32260,322.6,3.302,-0.3532904188156085
32261,322.61,2.9339999999999997,-0.3536226518426622
32262,322.62,2.294,-0.3539252166742185
32263,322.63,1.865,-0.35419807330747716
32264,322.64,2.157,-0.3544411850253384
32265,322.65000000000003,2.7,-0.354654518401714
32266,322.66,2.682,-0.3548380433064004
32267,322.67,2.17,-0.3549917329095247
32268,322.68,1.226,-0.3551155636855547
32269,322.69,0.146,-0.3552095154168745
32270,322.7,-1.115,-0.3552735711969257
32271,322.71,-2.485,-0.35530771743291284
32272,322.72,-2.815,-0.3553119438480732
32273,322.73,-1.854,-0.35528624348350946
32274,322.74,-0.18899999999999997,-0.355230612699585
32275,322.75,1.4240000000000002,-0.3551450511768828
32276,322.76,2.356,-0.35502956191672513
32277,322.77,2.559,-0.354884151241257
32278,322.78000000000003,2.024,-0.35470882879308785
32279,322.79,1.253,-0.3545036075345017
32280,322.8,0.6659999999999999,-0.35426850374622
32281,322.81,-0.011000000000000001,-0.3540035370257327
32282,322.82,-0.7979999999999999,-0.3537087302851879
32283,322.83,-1.2109999999999999,-0.3533841097488459
32284,322.84000000000003,-1.034,-0.35302970495009095
32285,322.85,-0.43200000000000005,-0.35264554872800896
32286,322.86,0.049,-0.35223167722352444
32287,322.87,-0.514,-0.3517881298751059
32288,322.88,-2.1830000000000003,-0.3513149494140261
32289,322.89,-3.925,-0.3508121818591945
32290,322.90000000000003,-4.518,-0.350279876511548
32291,322.91,-3.83,-0.3497180859480097
32292,322.92,-2.437,-0.3491268660150125
32293,322.93,-0.902,-0.3485062758215898
32294,322.94,0.18899999999999997,-0.34785637773203115
32295,322.95,0.6859999999999999,-0.34717723735810924
32296,322.96,0.401,-0.34646892355087444
32297,322.97,-0.19399999999999998,-0.34573150839201783
32298,322.98,-0.27,-0.34496506718480763
32299,322.99,0.359,-0.34416967844459856
32300,323.0,1.3230000000000002,-0.34334542388891043
32301,323.01,1.6440000000000001,-0.34249238842708607
32302,323.02,1.1079999999999999,-0.3416106601495224
32303,323.03000000000003,0.10400000000000001,-0.3407003303164814
32304,323.04,-0.9640000000000001,-0.33976149334647615
32305,323.05,-1.453,-0.3387942468042409
32306,323.06,-1.486,-0.33779869138828145
32307,323.07,-1.389,-0.33677493091800853
32308,323.08,-0.975,-0.3357230723204572
32309,323.09000000000003,-0.467,-0.33464322561659327
32310,323.1,-0.138,-0.33353550390720743
32311,323.11,0.218,-0.33240002335840185
32312,323.12,0.521,-0.33123690318666654
32313,323.13,0.875,-0.33004626564355316
32314,323.14,1.7009999999999998,-0.3288282359999448
32315,323.15000000000003,2.654,-0.3275829425299203
32316,323.16,2.864,-0.32631051649422643
32317,323.17,2.029,-0.325011092123349
32318,323.18,0.611,-0.32368480660018595
32319,323.19,-0.7140000000000001,-0.3223318000423384
32320,323.2,-1.431,-0.32095221548399855
32321,323.21,-1.7380000000000002,-0.3195461988574624
32322,323.22,-1.7590000000000001,-0.3181138989742474
32323,323.23,-1.041,-0.3166554675058356
32324,323.24,0.002,-0.31517105896403275
32325,323.25,0.813,-0.3136608306809491
32326,323.26,1.376,-0.3121249427886099
32327,323.27,1.693,-0.3105635581981921
32328,323.28000000000003,2.267,-0.3089768425788918
32329,323.29,3.137,-0.30736496433642685
32330,323.3,2.965,-0.30572809459117656
32331,323.31,1.4509999999999998,-0.30406640715596045
32332,323.32,-0.057999999999999996,-0.30238007851346044
32333,323.33,-0.8909999999999999,-0.3006692877932923
32334,323.34000000000003,-0.534,-0.29893421674872067
32335,323.35,0.7490000000000001,-0.29717504973303344
32336,323.36,1.776,-0.29539197367556513
32337,323.37,2.273,-0.29358517805738665
32338,323.38,2.073,-0.2917548548866511
32339,323.39,1.495,-0.2899011986736115
32340,323.40000000000003,0.83,-0.28802440640530325
32341,323.41,-0.152,-0.28612467751990206
32342,323.42,-1.406,-0.28420221388075795
32343,323.43,-3.017,-0.2822572197501104
